Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit 
15925,39783,201608,2016,8,28,10:32,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5813,Europe,Southern Europe,Spain,Puerto Rico,2016,8,30,Standard Class,4,400,0.04,200
1105,2750,201701,2017,1,4,3:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9760,LATAM,Caribbean,Jamaica,Puerto Rico,2017,1,9,Standard Class,4,400,0.04,200
3168,7882,201701,2017,1,11,13:30,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2796,LATAM,Central America,Guatemala,Puerto Rico,2017,1,13,Standard Class,4,400,0.06,200
8906,22213,201708,2017,8,14,16:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2291,LATAM,Central America,Mexico,Puerto Rico,2017,8,19,Standard Class,4,400,0.05,200
11638,29099,201709,2017,9,3,19:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9376,Europe,Southern Europe,Italy,Puerto Rico,2017,9,5,Standard Class,4,400,0.01,200
11638,29095,201709,2017,9,10,22:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9376,Europe,Southern Europe,Italy,Puerto Rico,2017,9,15,Standard Class,4,400,0.02,200
19313,48285,201502,2015,2,1,18:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12132,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,2,4,Standard Class,4,400,0.17,200
19993,49975,201502,2015,2,1,22:33,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2648,Europe,Southern Europe,Spain,Puerto Rico,2015,2,6,Standard Class,4,400,  -  ,200
23631,59119,201503,2015,3,19,18:59,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3366,Pacific Asia,Eastern Asia,China,Puerto Rico,2015,3,25,Standard Class,4,400,0.13,200
23631,59122,201503,2015,3,20,22:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3366,Pacific Asia,Eastern Asia,China,Puerto Rico,2015,3,24,Standard Class,4,400,0.12,200
25051,62769,201504,2015,4,13,20:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12295,Pacific Asia,South Asia,India,Puerto Rico,2015,4,16,Standard Class,4,400,0.13,200
25051,62768,201504,2015,4,16,8:26,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12295,Pacific Asia,South Asia,India,Puerto Rico,2015,4,20,Standard Class,4,400,0.15,200
43606,108903,201702,2017,2,22,5:44,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2683,Africa,North Africa,Sudan,Puerto Rico,2017,2,24,Standard Class,4,400,0.12,200
45388,113413,201702,2017,2,24,11:41,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10544,Europe,Eastern Europe,Romania,Puerto Rico,2017,3,2,Standard Class,4,400,0.15,200
53656,134130,201703,2017,3,30,18:38,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,997,LATAM,Central America,Mexico,Puerto Rico,2017,4,4,Standard Class,4,400,0.03,200
53656,134131,201703,2017,3,31,13:13,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,997,LATAM,Central America,Mexico,Puerto Rico,2017,4,3,Standard Class,4,400,0.02,200
55876,139713,201704,2017,4,28,12:07,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5421,LATAM,Central America,Nicaragua,Puerto Rico,2017,5,1,Standard Class,4,400,0.15,200
67993,169990,201706,2017,6,10,11:53,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11703,Europe,Western Europe,France,Puerto Rico,2017,6,13,Standard Class,4,400,0.05,200
31336,78336,201604,2016,4,2,10:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9554,North America,US Center,USA,Puerto Rico,2016,4,4,Standard Class,4,400,0.16,200
31938,79828,201604,2016,4,8,6:53,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3291,North America,West of USA,USA,Puerto Rico,2016,4,12,Same Day,3,400,0.18,200
33505,83646,201604,2016,4,24,5:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10747,North America,East of USA,USA,Puerto Rico,2016,4,30,Standard Class,4,400,0.1,200
35026,87486,201605,2016,5,12,7:32,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3691,North America,East of USA,USA,Puerto Rico,2016,5,17,Second Class,2,400,0.05,200
37058,92467,201606,2016,6,1,4:21,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8140,North America,West of USA,USA,Puerto Rico,2016,6,7,First Class,1,400,0.05,200
37058,92466,201606,2016,6,4,5:55,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8140,North America,West of USA,USA,Puerto Rico,2016,6,6,First Class,1,400,0.06,200
37663,94007,201606,2016,6,12,18:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3891,North America,East of USA,USA,Puerto Rico,2016,6,18,First Class,1,400,0.05,200
37945,94724,201606,2016,6,13,21:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9197,North America,US Center,USA,Puerto Rico,2016,6,16,Standard Class,4,400,0.06,200
37945,94720,201606,2016,6,14,12:13,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9197,North America,US Center,USA,Puerto Rico,2016,6,18,Standard Class,4,400,0.07,200
39081,97554,201606,2016,6,18,0:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9368,North America,South of  USA,USA,Puerto Rico,2016,6,23,Standard Class,4,400,0.02,200
39081,97556,201606,2016,6,18,16:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9368,North America,South of  USA,USA,Puerto Rico,2016,6,24,Standard Class,4,400,0.01,200
41046,102455,201606,2016,6,26,14:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12409,North America,East of USA,USA,Puerto Rico,2016,6,28,Same Day,3,400,0.25,200
33093,82724,201607,2016,7,8,17:26,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8766,North America,East of USA,USA,Puerto Rico,2016,7,11,Standard Class,4,400,0.18,200
35281,88110,201607,2016,7,20,5:09,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5612,North America,West of USA,USA,Puerto Rico,2016,7,25,Second Class,2,400,0.2,200
35281,88109,201607,2016,7,24,11:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5612,North America,West of USA,USA,Puerto Rico,2016,7,26,Second Class,2,400,0.25,200
37096,92554,201608,2016,8,2,14:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7940,North America,US Center,USA,Puerto Rico,2016,8,4,Standard Class,4,400,  -  ,200
37293,93111,201608,2016,8,3,11:06,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10837,North America,East of USA,USA,Puerto Rico,2016,8,5,Standard Class,4,400,0.04,200
39923,99597,201608,2016,8,16,10:12,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12039,North America,East of USA,USA,Puerto Rico,2016,8,20,Second Class,2,400,0.17,200
39923,99596,201608,2016,8,22,3:53,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12039,North America,East of USA,USA,Puerto Rico,2016,8,22,Second Class,2,400,0.18,200
1728,4310,201501,2015,1,26,5:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,66,LATAM,South America,Colombia,Puerto Rico,2015,1,30,Second Class,2,400,0.2,200
33525,83688,201602,2016,2,3,18:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10104,North America,East of USA,USA,Puerto Rico,2016,2,5,Same Day,3,400,0.05,200
39898,99533,201606,2016,6,22,22:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8046,North America,West of USA,USA,Puerto Rico,2016,6,24,Same Day,3,400,  -  ,200
43033,107508,201607,2016,7,3,20:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5526,Europe,Eastern Europe,Romania,Puerto Rico,2016,7,8,Second Class,2,400,0.15,200
47278,118198,201610,2016,10,19,0:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5504,North America,Canada,Canada,Puerto Rico,2016,10,25,Second Class,2,400,0.2,200
47658,119166,201611,2016,11,1,15:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,704,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,11,3,Second Class,2,400,0.01,200
9761,24364,201506,2015,6,3,0:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3767,LATAM,Caribbean,Cuba,Puerto Rico,2015,6,7,First Class,1,400,  -  ,200
11893,29721,201506,2015,6,23,14:17,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3542,Europe,Western Europe,France,Puerto Rico,2015,6,25,First Class,1,400,0.15,200
11893,29719,201507,2015,7,10,22:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3542,Europe,Western Europe,France,Puerto Rico,2015,7,13,First Class,1,400,0.16,200
13261,33186,201507,2015,7,13,6:12,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11500,Europe,Western Europe,France,Puerto Rico,2015,7,15,Second Class,2,400,0.16,200
15871,39662,201508,2015,8,26,7:12,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8514,Europe,Western Europe,Netherlands,Puerto Rico,2015,8,29,Second Class,2,400,0.01,200
19605,49018,201511,2015,11,11,0:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10269,Europe,Southern Europe,Spain,Puerto Rico,2015,11,14,First Class,1,400,  -  ,200
19666,49166,201512,2015,12,21,22:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12208,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,12,27,First Class,1,400,0.03,200
23356,58451,201601,2016,1,9,11:54,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12358,Pacific Asia,Oceania,Australia,Puerto Rico,2016,1,11,First Class,1,400,0.09,200
31043,77580,201607,2016,7,19,22:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5216,Pacific Asia,Oceania,New zealand,Puerto Rico,2016,7,21,First Class,1,400,0.07,200
31043,77581,201608,2016,8,4,13:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5216,Pacific Asia,Oceania,New zealand,Puerto Rico,2016,8,6,First Class,1,400,0.06,200
47296,118245,201701,2017,1,10,13:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6590,Europe,Eastern Europe,Ukraine,Puerto Rico,2017,1,12,First Class,1,400,0.13,200
55093,137781,201704,2017,4,18,10:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3546,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2017,4,20,First Class,1,400,0.07,200
57255,143211,201704,2017,4,29,21:03,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9533,LATAM,Central America,El Salvador,Puerto Rico,2017,5,1,First Class,1,400,0.1,200
59093,147905,201706,2017,6,25,2:56,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,174,LATAM,Central America,Mexico,Puerto Rico,2017,6,30,First Class,1,400,  -  ,200
59093,147902,201706,2017,6,26,16:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,174,LATAM,Central America,Mexico,Puerto Rico,2017,6,28,First Class,1,400,0.01,200
61638,154117,201708,2017,8,5,10:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2590,Europe,Western Europe,France,Puerto Rico,2017,8,7,First Class,1,400,0.02,200
67201,167954,201709,2017,9,11,12:38,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7258,Europe,Western Europe,France,Puerto Rico,2017,9,17,First Class,1,400,0.16,200
67391,168445,201709,2017,9,13,22:26,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,525,Europe,Western Europe,France,Puerto Rico,2017,9,14,First Class,1,400,0.02,200
515,1275,201501,2015,1,3,8:03,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5921,LATAM,Caribbean,Cuba,Puerto Rico,2015,1,5,Standard Class,4,400,0.25,200
1561,3892,201501,2015,1,11,5:56,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7789,LATAM,Central America,El Salvador,Puerto Rico,2015,1,15,Standard Class,4,400,0.1,200
1561,3891,201501,2015,1,11,22:03,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7789,LATAM,Central America,El Salvador,Puerto Rico,2015,1,16,Standard Class,4,400,0.12,200
2903,7258,201501,2015,1,11,22:24,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9349,LATAM,Central America,Guatemala,Puerto Rico,2015,1,17,Standard Class,4,400,0.12,200
13036,32607,201504,2015,4,5,7:13,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9366,Europe,Western Europe,France,Puerto Rico,2015,4,7,Standard Class,4,400,0.25,200
15835,39583,201504,2015,4,20,13:41,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9349,Europe,Southern Europe,Italy,Puerto Rico,2015,4,23,Standard Class,4,400,0.13,200
19205,47971,201505,2015,5,22,22:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10707,Europe,Western Europe,France,Puerto Rico,2015,5,26,Standard Class,4,400,0.09,200
19346,48370,201506,2015,6,5,4:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7988,Europe,Western Europe,Germany,Puerto Rico,2015,6,9,Standard Class,4,400,  -  ,200
21303,53276,201506,2015,6,26,22:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10747,Pacific Asia,Eastern Asia,China,Puerto Rico,2015,6,28,Standard Class,4,400,0.18,200
21336,53349,201506,2015,6,26,23:13,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12132,Pacific Asia,Oceania,Australia,Puerto Rico,2015,7,1,Standard Class,4,400,0.1,200
25923,64889,201508,2015,8,20,3:21,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4251,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,2015,8,26,Standard Class,4,400,0.25,200
27988,70041,201509,2015,9,5,23:39,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10616,Pacific Asia,Eastern Asia,China,Puerto Rico,2015,9,10,Standard Class,4,400,0.09,200
49253,123136,201511,2015,11,19,14:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4517,North America,Canada,Canada,Puerto Rico,2015,11,25,Standard Class,4,400,0.2,200
49253,123139,201511,2015,11,23,11:06,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4517,North America,Canada,Canada,Puerto Rico,2015,11,29,Standard Class,4,400,0.18,200
49808,124516,201511,2015,11,24,10:55,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,217,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2015,11,28,Standard Class,4,400,0.17,200
51913,129715,201512,2015,12,6,18:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3155,LATAM,Central America,El Salvador,Puerto Rico,2015,12,9,Standard Class,4,400,0.03,200
53575,133895,201512,2015,12,19,17:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8629,LATAM,Central America,Mexico,Puerto Rico,2015,12,25,Standard Class,4,400,0.2,200
61911,154768,201602,2016,2,16,3:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6048,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,2,18,Standard Class,4,400,0.01,200
4783,11966,201605,2016,5,2,11:24,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11786,LATAM,South America,Argentina,Puerto Rico,2016,5,8,Standard Class,4,400,0.13,200
9723,24284,201605,2016,5,18,23:59,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,259,LATAM,South America,Venezuela,Puerto Rico,2016,5,21,Standard Class,4,400,0.09,200
9723,24287,201605,2016,5,29,20:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,259,LATAM,South America,Venezuela,Puerto Rico,2016,6,4,Standard Class,4,400,0.07,200
21373,53446,201608,2016,8,28,23:30,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1077,Pacific Asia,Eastern Asia,China,Puerto Rico,2016,9,1,Standard Class,4,400,0.13,200
21908,54798,201609,2016,9,7,17:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11344,Pacific Asia,Oceania,Australia,Puerto Rico,2016,9,9,Standard Class,4,400,0.07,200
33395,83391,201611,2016,11,7,0:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7728,North America,West of USA,USA,Puerto Rico,2016,11,9,Standard Class,4,400,0.15,200
33395,83389,201611,2016,11,8,13:56,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7728,North America,West of USA,USA,Puerto Rico,2016,11,12,Standard Class,4,400,0.16,200
37643,93952,201612,2016,12,30,2:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6430,North America,East of USA,USA,Puerto Rico,2017,1,2,Standard Class,4,400,0.1,200
41513,103616,201701,2017,1,8,8:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7001,Africa,North Africa,Egypt,Puerto Rico,2017,1,10,Standard Class,4,400,0.01,200
41513,103614,201701,2017,1,11,14:54,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7001,Africa,North Africa,Egypt,Puerto Rico,2017,1,17,Standard Class,4,400,0.02,200
43358,108318,201701,2017,1,29,17:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11769,Africa,Southern Africa,South Africa,Puerto Rico,2017,2,4,Standard Class,4,400,0.17,200
47251,118123,201702,2017,2,21,1:21,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11102,Africa,North Africa,Libya,Puerto Rico,2017,2,27,Standard Class,4,400,0.09,200
51816,129454,201704,2017,4,17,0:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12279,LATAM,South America,Brazil,Puerto Rico,2017,4,19,Standard Class,4,400,0.13,200
57341,143427,201706,2017,6,30,17:28,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4063,LATAM,South America,Argentina,Puerto Rico,2017,7,4,Standard Class,4,400,0.15,200
67296,168188,201709,2017,9,14,15:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7334,Europe,Western Europe,Germany,Puerto Rico,2017,9,18,Standard Class,4,400,0.12,200
67296,168185,201709,2017,9,26,15:35,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7334,Europe,Western Europe,Germany,Puerto Rico,2017,9,28,Standard Class,4,400,0.13,200
67658,169155,201709,2017,9,26,15:35,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7679,Europe,Western Europe,Germany,Puerto Rico,2017,9,28,Standard Class,4,400,0.1,200
2795,7018,201502,2015,2,10,18:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7557,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2015,2,16,Second Class,2,400,0.15,200
6308,15785,201504,2015,4,3,1:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7424,LATAM,Caribbean,Cuba,Puerto Rico,2015,4,7,Second Class,2,400,0.15,200
15673,39187,201508,2015,8,17,18:35,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3784,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,8,21,Second Class,2,400,0.18,200
19665,49160,201510,2015,10,15,1:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,951,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,21,Second Class,2,400,0.04,200
21283,53231,201511,2015,11,7,16:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7802,Pacific Asia,Southeast Asia,Philippines,Puerto Rico,2015,11,11,Second Class,2,400,0.03,200
21283,53230,201511,2015,11,7,16:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7802,Pacific Asia,Southeast Asia,Philippines,Puerto Rico,2015,11,11,Second Class,2,400,0.04,200
35331,88251,201605,2016,5,30,17:40,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3538,North America,East of USA,USA,Puerto Rico,2016,5,31,Same Day,3,400,0.02,200
35925,89719,201606,2016,6,8,9:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11318,North America,East of USA,USA,Puerto Rico,2016,6,8,Same Day,3,400,0.1,200
41033,102427,201608,2016,8,21,23:20,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11451,North America,US Center,USA,Puerto Rico,2016,8,22,Same Day,3,400,0.05,200
43923,109715,201610,2016,10,3,3:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,447,Pacific Asia,West Asia,UAE,Puerto Rico,2016,10,3,Same Day,3,400,0.1,200
47255,118133,201611,2016,11,20,19:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9038,Africa,North Africa,Morocco,Puerto Rico,2016,11,21,Same Day,3,400,0.07,200
51553,128838,201701,2017,1,22,12:57,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7765,LATAM,South America,Chile,Puerto Rico,2017,1,26,Second Class,2,400,0.16,200
91,207,201501,2015,1,2,7:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8912,LATAM,Central America,Mexico,Puerto Rico,2015,1,4,First Class,1,400,0.2,200
2963,7388,201502,2015,2,13,5:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11804,LATAM,Central America,El Salvador,Puerto Rico,2015,2,15,First Class,1,400,0.25,200
5191,12959,201503,2015,3,17,18:17,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,109,LATAM,Caribbean,Martinique,Puerto Rico,2015,3,19,Second Class,2,400,0.03,200
8361,20890,201505,2015,5,3,0:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7245,LATAM,Central America,Mexico,Puerto Rico,2015,5,5,Second Class,2,400,0.15,200
15353,38390,201508,2015,8,13,2:29,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8821,Europe,Western Europe,Germany,Puerto Rico,2015,8,15,First Class,1,400,0.05,200
15353,38391,201508,2015,8,13,2:29,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8821,Europe,Western Europe,Germany,Puerto Rico,2015,8,15,First Class,1,400,0.04,200
17651,44101,201509,2015,9,15,15:34,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5743,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,9,17,First Class,1,400,0.05,200
17651,44102,201509,2015,9,15,15:34,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5743,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,9,17,First Class,1,400,0.04,200
19681,49198,201510,2015,10,15,6:46,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8654,Europe,Western Europe,France,Puerto Rico,2015,10,17,Second Class,2,400,0.02,200
23055,57728,201512,2015,12,3,12:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1661,Pacific Asia,Southeast Asia,Singapore,Puerto Rico,2015,12,5,First Class,1,400,0.12,200
